date,key,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,debt_relief,fiscal_measures,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,pos_rate
2020-06-28,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.06342381080354743
2020-06-28,US_VA,3,2,2,3,0,1,2,2,2,0,3,1,0,0,2,NA,0.0457351290684624
2020-06-28,US_VT,3,1,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.001946787800129786
2020-06-28,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,3,NA,0.12896580140090647
2020-06-28,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,2,NA,0.037145952638910386
2020-06-28,US_WV,3,1,2,3,0,1,1,2,1,0,1,2,0,0,2,NA,0.02413793103448276
2020-06-28,US_WY,3,1,1,2,2,1,1,2,2,0,2,1,NA,0,2,NA,0.11961722488038277
2020-06-29,US_AK,3,1,1,2,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.0062402496099844
2020-06-29,US_AL,3,1,1,0,1,1,1,2,1,0,3,2,0,0,3,NA,0.24782049449764185
2020-06-29,US_AR,3,2,1,3,1,1,1,2,1,0,3,1,0,0,3,NA,0.08370160862648046
2020-06-29,US_AZ,3,2,2,0,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.06534239414532149
2020-06-29,US_CA,3,2,2,4,0,1,1,2,2,5700000000,2,2,NA,NA,3,NA,0.06021373179496879
2020-06-29,US_CO,2,2,1,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.0373489564262175
2020-06-29,US_CT,3,2,2,3,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.015352589123080927
2020-06-29,US_DC,3,2,2,3,1,1,1,2,2,NA,2,1,NA,NA,1,NA,0.01570915619389587
2020-06-29,US_FL,3,2,2,4,1,1,2,2,2,0,1,1,0,0,3,NA,0.16238364229453417
2020-06-29,US_GA,3,2,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.1364113974905742
2020-06-29,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,2,NA,0.014203051025775907
2020-06-29,US_IA,3,1,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.05943204868154158
2020-06-29,US_IL,3,1,1,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.027416598558585335
2020-06-29,US_IN,3,1,2,2,0,1,1,2,2,NA,3,2,NA,NA,1,NA,0.07908704883227176
2020-06-29,US_KS,3,1,1,3,1,1,1,2,1,NA,2,1,NA,NA,1,NA,0.10207534401082788
2020-06-29,US_KY,3,1,1,3,2,1,1,2,2,0,3,2,0,0,1,NA,0.038320559813395536
2020-06-29,US_LA,3,2,2,2,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.09910860896082571
2020-06-29,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.006268619662363456
2020-06-29,US_MD,3,1,2,3,1,1,1,2,2,NA,3,1,NA,NA,2,NA,0.03805041480536056
2020-06-29,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.022617124394184167
2020-06-29,US_MI,3,1,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.02176817288801572
2020-06-29,US_MN,3,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.041390289201379674
2020-06-29,US_MS,3,1,1,3,1,1,1,2,2,NA,1,1,NA,NA,3,NA,0.20245950809838031
2020-06-29,US_MT,3,1,1,3,1,2,1,2,1,NA,3,2,NA,NA,3,NA,0.008932844153772532
2020-06-29,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,4,NA,0.07647595167540461
2020-06-29,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.013973268529769137
2020-06-29,US_NE,3,1,2,3,1,1,1,2,1,NA,3,1,NA,NA,2,NA,0.04223433242506812
2020-06-29,US_NH,3,1,1,0,1,1,1,2,2,NA,3,2,NA,NA,2,NA,0.006140765233821445
2020-06-29,US_NJ,3,2,1,3,1,1,1,2,2,NA,3,1,0,0,2,NA,0.006556565844003217
2020-06-29,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.02592925659472422
2020-06-29,US_NV,3,1,2,3,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.2699521883045237
2020-06-29,US_NY,3,2,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.008421642112518307
2020-06-29,US_OH,3,2,2,4,0,1,1,2,1,NA,3,2,NA,NA,2,NA,0.04148840351272236
2020-06-29,US_OK,3,1,1,3,0,1,1,2,1,NA,3,1,NA,NA,1,NA,1
2020-06-29,US_OR,3,2,2,3,0,1,1,2,2,0,1,1,0,0,3,NA,0.034872229281377946
2020-06-29,US_PA,3,2,2,3,1,1,1,2,2,0,2,1,0,0,2,NA,0.03562377814785316
2020-06-29,US_RI,3,1,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.024226110363391656
2020-06-29,US_SC,3,1,1,0,0,1,1,2,1,0,2,2,0,0,3,NA,0.13932442386614755
2020-06-29,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.029288702928870293
2020-06-29,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.07422543574696985
2020-06-29,US_TX,3,2,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.04707949055775143
2020-06-29,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.0828193832599119
2020-06-29,US_VA,3,2,2,3,0,1,2,2,1,0,3,1,0,0,2,NA,0.050082918739635156
2020-06-29,US_VT,3,1,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.004169562195969423
2020-06-29,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,3,NA,0.027985921889191644
2020-06-29,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,2,NA,0.02471382002880752
2020-06-29,US_WV,3,1,2,3,0,1,1,2,1,0,1,2,0,0,2,NA,0.041831097079715863
2020-06-29,US_WY,3,1,1,2,2,1,1,2,2,0,2,1,NA,0,2,NA,0.016658253407370014
2020-06-30,US_AK,3,1,1,2,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.007609130957148579
2020-06-30,US_AL,3,1,1,0,1,1,1,2,1,0,3,2,0,0,3,NA,0.06520272802218392
2020-06-30,US_AR,3,2,1,3,1,1,1,2,1,0,3,1,0,0,3,NA,0.05999769239644629
2020-06-30,US_AZ,3,2,2,0,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.1757969436413472
2020-06-30,US_CA,3,2,2,4,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.0923686781036919
2020-06-30,US_CO,2,2,1,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.03515423057039462
2020-06-30,US_CT,3,2,2,3,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.011439753142169037
2020-06-30,US_DC,3,2,2,3,1,1,1,2,2,NA,2,1,NA,NA,1,NA,0.019638242894056846
2020-06-30,US_DE,3,2,2,2,1,2,1,2,2,NA,2,2,NA,NA,3,NA,0.8695652173913043
2020-06-30,US_FL,3,2,2,4,1,1,2,2,2,0,1,1,0,0,3,NA,0.1670682527202171
2020-06-30,US_GA,3,2,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.16895059502344031
2020-06-30,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,2,NA,0.0011363636363636363
2020-06-30,US_IA,3,1,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.06730481603350284
2020-06-30,US_ID,3,2,1,3,0,1,2,2,1,NA,2,1,NA,NA,1,NA,0.14692908042076688
2020-06-30,US_IL,3,1,1,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.023302970806913643
2020-06-30,US_IN,3,1,2,2,0,1,1,2,2,NA,3,2,NA,NA,1,NA,0.027593486127864896
2020-06-30,US_KY,3,1,1,3,2,1,1,2,2,0,3,2,0,0,1,NA,0.029247175588639002
2020-06-30,US_LA,3,2,2,2,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.04247298316159839
2020-06-30,US_MA,3,2,2,3,1,1,1,2,1,20000000,2,2,0,0,3,NA,0.007075471698113208
2020-06-30,US_MD,3,1,2,3,1,1,1,2,2,NA,3,1,NA,NA,2,NA,0.035130154342317435
2020-06-30,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.023842917251051893
2020-06-30,US_MI,3,1,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.03243208528675101
2020-06-30,US_MN,3,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.03575762478763854
2020-06-30,US_MS,3,1,1,3,1,1,1,2,2,NA,1,1,NA,NA,3,NA,0.16898608349900596
2020-06-30,US_MT,3,1,1,3,1,2,1,2,1,NA,3,2,NA,NA,3,NA,0.0226628895184136
2020-06-30,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,4,NA,0.07243190423842677
2020-06-30,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.02244536326048435
2020-06-30,US_NE,3,1,2,3,1,1,1,2,1,NA,3,1,NA,NA,2,NA,0.03619336876740066
2020-06-30,US_NH,3,1,1,0,1,1,1,2,2,NA,3,2,NA,NA,2,NA,0.006234060640408047
2020-06-30,US_NJ,3,2,1,3,1,1,1,2,2,NA,3,1,0,0,2,NA,0.02376173167688385
2020-06-30,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.02553784243925089
2020-06-30,US_NV,3,1,2,3,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.05737621235324145
2020-06-30,US_NY,3,2,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.010072080730418069
2020-06-30,US_OH,3,2,2,4,0,1,1,2,1,NA,3,2,NA,NA,2,NA,0.055747298919567825
2020-06-30,US_OK,3,1,1,3,0,1,1,2,1,NA,3,1,NA,NA,1,NA,0.037977148792521426
2020-06-30,US_OR,3,2,2,3,0,1,1,2,2,0,1,1,0,0,3,NA,0.025069637883008356
2020-06-30,US_PA,3,2,2,3,1,1,1,2,2,0,2,1,0,0,2,NA,0.043462972079611785
2020-06-30,US_RI,3,1,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.010649627263045794
2020-06-30,US_SC,3,1,1,0,0,1,1,2,1,0,2,2,0,0,3,NA,0.15576462234845123
2020-06-30,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.10367170626349892
2020-06-30,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.07612587149048426
2020-06-30,US_TX,3,2,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.07341255223079433
2020-06-30,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.07641287826447422
2020-06-30,US_VA,3,2,2,3,0,1,2,2,1,0,3,1,0,0,2,NA,0.06200103680663556
2020-06-30,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,3,NA,0.015003666309436517
2020-06-30,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,2,NA,0.05839212773858151
2020-06-30,US_WV,3,1,2,3,0,1,1,2,1,0,1,2,0,0,2,NA,0.013801261829652996
2020-06-30,US_WY,3,1,1,2,2,1,1,2,2,0,2,1,NA,0,2,NA,0.022839506172839506
2020-07-01,US_AK,3,1,1,2,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.008463251670378619
2020-07-01,US_AL,3,1,1,0,1,1,1,2,1,0,3,2,0,0,3,NA,0.12578875171467763
2020-07-01,US_AR,3,2,1,3,1,1,1,2,1,0,3,1,0,0,3,NA,0.11491108071135431
2020-07-01,US_AZ,3,2,2,0,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.1828714987438599
2020-07-01,US_CA,3,2,2,4,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.08660684536461505
2020-07-01,US_CO,2,2,1,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.04485073560919869
2020-07-01,US_CT,3,2,2,3,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.003857922043368365
2020-07-01,US_DC,3,2,2,3,1,1,1,2,2,NA,2,1,NA,NA,1,NA,0.009124087591240875
2020-07-01,US_DE,3,2,2,2,1,2,1,2,1,NA,2,2,NA,NA,3,NA,0.04875491480996068
2020-07-01,US_FL,3,2,2,4,1,1,2,2,2,0,1,1,0,0,3,NA,0.22694035557254827
2020-07-01,US_GA,3,1,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.1345697058286132
2020-07-01,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,2,NA,0.011691884456671253
2020-07-01,US_IA,3,1,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.07925740806854695
2020-07-01,US_ID,3,2,1,3,0,1,2,2,1,NA,2,1,NA,NA,1,NA,0.2130764740221833
2020-07-01,US_IL,3,1,1,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.02502266545784225
2020-07-01,US_IN,3,1,2,2,0,1,1,2,2,NA,3,2,NA,NA,1,NA,0.029729280850357084
2020-07-01,US_KS,3,1,1,3,1,1,1,2,1,NA,2,1,NA,NA,1,NA,0.08483250620347395
2020-07-01,US_KY,3,1,1,3,2,1,1,2,2,0,3,2,0,0,1,NA,0.035539615259210955
2020-07-01,US_LA,3,2,2,2,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.08834881452262798
2020-07-01,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.017965308370044054
2020-07-01,US_MD,3,1,2,3,1,1,1,2,2,NA,3,1,NA,NA,2,NA,0.037509142200397035
2020-07-01,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.018336314847942754
2020-07-01,US_MI,3,2,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.021395128311503586
2020-07-01,US_MN,3,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.03502671529132389
2020-07-01,US_MS,3,1,1,3,1,1,1,2,2,NA,1,1,NA,NA,3,NA,0.10522075410892684
2020-07-01,US_MT,3,1,1,3,1,2,1,2,1,NA,3,2,NA,NA,3,NA,0.019846091535034426
2020-07-01,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,4,NA,0.09983207843562104
2020-07-01,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.015860105734038225
2020-07-01,US_NE,3,1,2,3,1,1,1,2,1,NA,3,1,NA,NA,2,NA,0.04331087584215592
2020-07-01,US_NH,3,1,1,0,1,1,1,2,1,NA,3,2,NA,NA,2,NA,0.005385029617662897
2020-07-01,US_NJ,3,2,1,3,1,1,1,2,2,NA,3,1,0,0,2,NA,0.014513858550555798
2020-07-01,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.021942507229120597
2020-07-01,US_NV,2,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,3,NA,0.051661994393271925
2020-07-01,US_NY,3,2,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.011020983953447364
2020-07-01,US_OH,3,2,2,4,0,1,1,2,1,NA,3,2,NA,NA,2,NA,0.05792732166890983
2020-07-01,US_OK,3,1,1,3,0,1,1,2,1,NA,3,1,NA,NA,1,NA,0.07527565733672605
2020-07-01,US_OR,3,2,2,3,0,1,1,2,2,0,1,1,0,0,3,NA,0.04233721218123298
2020-07-01,US_PA,3,2,2,3,1,1,1,2,2,0,2,1,0,0,4,NA,0.03726271385048043
2020-07-01,US_RI,3,1,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.03254882323485228
2020-07-01,US_SC,3,1,1,0,0,1,1,2,1,0,2,2,0,0,3,NA,0.16344086021505377
2020-07-01,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.05098684210526316
2020-07-01,US_TN,3,2,2,3,1,1,1,2,1,200000000,3,1,0,0,1,NA,0.07299034070242089
2020-07-01,US_TX,3,2,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.09489677214669283
2020-07-01,US_UT,3,1,2,3,NA,1,1,2,1,NA,2,2,NA,NA,3,NA,0.07435553568767694
2020-07-01,US_VA,3,1,1,2,0,1,2,2,1,0,3,1,0,0,2,NA,0.02519074724476202
2020-07-01,US_VT,3,1,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.0020597322348094747
2020-07-01,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,3,NA,0.061245974733713154
2020-07-01,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,2,NA,0.04096631012151641
2020-07-01,US_WV,3,1,1,3,0,1,1,2,1,0,1,2,0,0,2,NA,0.011217282924802658
2020-07-01,US_WY,3,1,1,2,2,1,1,2,2,0,2,1,NA,0,2,NA,0.02195121951219512
2020-07-02,US_AK,3,1,1,2,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.009840367373715285
2020-07-02,US_AL,3,1,1,0,1,1,1,2,1,0,3,2,0,0,3,NA,0.19851416724257084
2020-07-02,US_AR,3,2,1,3,1,1,1,2,1,0,3,1,0,0,3,NA,0.09617701829335086
2020-07-02,US_AZ,3,2,2,0,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.1273401085046229
2020-07-02,US_CA,3,2,2,4,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.09510066002696885
2020-07-02,US_CO,2,2,1,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.03710084998851367
2020-07-02,US_CT,3,2,2,3,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.005337949938685711
2020-07-02,US_DC,3,2,2,3,1,1,1,2,2,NA,2,1,NA,NA,1,NA,0.04377431906614786
2020-07-02,US_FL,3,2,2,4,1,1,2,2,2,0,1,1,0,0,3,NA,0.15084889507624855
2020-07-02,US_GA,3,1,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.12228366146585426
2020-07-02,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,3,NA,0.004497751124437781
2020-07-02,US_IA,3,1,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.09783169850283945
2020-07-02,US_ID,3,2,1,3,0,1,2,2,1,NA,2,1,NA,NA,1,NA,0.06229992612656981
2020-07-02,US_IL,3,1,1,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.028715881303284646
2020-07-02,US_IN,3,1,2,2,0,1,1,2,2,NA,3,2,NA,NA,1,NA,0.04073415113774698
2020-07-02,US_KY,3,1,1,3,2,1,1,2,2,0,3,2,0,0,1,NA,0.027275866037518703
2020-07-02,US_LA,3,2,2,2,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.09047494439356274
2020-07-02,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.014012647312446105
2020-07-02,US_MD,3,1,2,3,1,1,1,2,2,NA,3,1,NA,NA,2,NA,0.036971959879932646
2020-07-02,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.015329125338142471
2020-07-02,US_MI,3,2,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.025146223797122485
2020-07-02,US_MN,3,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.037087087087087085
2020-07-02,US_MS,3,1,1,3,1,1,1,2,2,NA,1,1,NA,NA,3,NA,0.16455456780783054
2020-07-02,US_MT,3,1,1,3,1,2,1,2,1,NA,3,2,NA,NA,3,NA,0.036833424958768554
2020-07-02,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,4,NA,0.07434621879421295
2020-07-02,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.012275192691978304
2020-07-02,US_NE,3,1,2,3,1,1,1,2,1,NA,3,1,NA,NA,2,NA,0.056595744680851066
2020-07-02,US_NH,3,1,1,0,1,1,1,2,1,NA,3,2,NA,NA,2,NA,0.00877963125548727
2020-07-02,US_NJ,3,2,1,3,1,1,1,2,2,NA,3,1,0,0,2,NA,0.022268747620860296
2020-07-02,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.03709898129846435
2020-07-02,US_NV,2,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,3,NA,0.055133909098839744
2020-07-02,US_NY,3,2,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.01250982915147616
2020-07-02,US_OH,3,2,2,4,0,1,1,2,1,NA,3,2,NA,NA,2,NA,0.05905851377729357
2020-07-02,US_OK,3,1,1,2,0,1,1,2,1,NA,3,1,NA,NA,1,NA,0.06338132700014844
2020-07-02,US_OR,3,2,2,3,0,1,1,2,2,0,1,1,0,0,3,NA,0.028574397339983376
2020-07-02,US_PA,3,2,2,3,1,1,1,2,2,0,2,1,0,0,4,NA,0.045109520711342443
2020-07-02,US_RI,3,1,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.013921661160924964
2020-07-02,US_SC,3,1,1,0,0,1,1,2,1,0,2,2,0,0,3,NA,0.15456674473067916
2020-07-02,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.050911854103343465
2020-07-02,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.07659760723665013
2020-07-02,US_TX,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.09185331321805733
2020-07-02,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.06977329974811083
2020-07-02,US_VA,3,1,1,2,0,1,2,2,1,0,3,1,0,0,2,NA,0.04208860759493671
2020-07-02,US_VT,3,1,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.011147540983606558
2020-07-02,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,3,NA,0.062115994868678685
2020-07-02,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,2,NA,0.03633422509799042
2020-07-02,US_WV,3,1,1,3,0,1,1,2,1,0,1,2,0,0,2,NA,0.029795616843142084
2020-07-02,US_WY,3,1,1,2,2,1,1,2,2,0,2,1,NA,0,2,NA,0.02616279069767442
2020-07-03,US_AK,3,1,1,2,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.018730886850152905
2020-07-03,US_AL,3,1,1,0,1,1,1,2,1,0,3,2,0,0,3,NA,0.1608141560465756
2020-07-03,US_AR,3,2,1,3,1,1,1,2,1,0,3,1,0,0,3,NA,0.07544827586206897
2020-07-03,US_AZ,3,2,2,0,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.16672308097333483
2020-07-03,US_CA,3,2,2,4,0,1,1,2,2,NA,2,2,NA,NA,3,NA,0.05947486707230171
2020-07-03,US_CO,2,2,1,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.03365263423241745
2020-07-03,US_CT,3,2,1,3,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.00503403289846852
2020-07-03,US_DC,3,2,2,3,1,1,1,2,2,NA,2,1,NA,NA,1,NA,0.006872852233676976
2020-07-03,US_DE,3,2,2,2,1,2,1,2,1,NA,2,2,NA,NA,3,NA,0.0729064039408867
2020-07-03,US_FL,3,2,2,4,1,2,2,2,2,0,1,1,0,0,3,NA,0.1884763208683173
2020-07-03,US_GA,3,1,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.15120573538996307
2020-07-03,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,3,NA,0.011778563015312132
2020-07-03,US_IA,3,1,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.056079530971195515
2020-07-03,US_ID,3,2,1,3,0,1,2,2,1,NA,2,1,NA,NA,1,NA,0.06225572305974316
2020-07-03,US_IL,3,1,1,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.027303455912349204
2020-07-03,US_IN,3,1,2,2,0,1,1,2,2,NA,3,2,NA,NA,1,NA,0.043989002749312674
2020-07-03,US_KS,3,1,1,3,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.11075345731998093
2020-07-03,US_KY,3,1,1,3,2,1,1,2,2,0,3,2,0,0,1,NA,0.03021670566690406
2020-07-03,US_LA,3,2,2,2,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.10305343511450382
2020-07-03,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.0347763520805852
2020-07-03,US_MD,3,1,2,3,1,1,1,2,2,NA,3,1,NA,NA,2,NA,0.03456694937034181
2020-07-03,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.017557549746390948
2020-07-03,US_MI,3,2,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.021306696390294092
2020-07-03,US_MN,3,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.02807731434384537
2020-07-03,US_MT,3,1,1,3,1,2,1,2,1,NA,3,2,NA,NA,3,NA,0.019116397621070518
2020-07-03,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,4,NA,0.09774611157679054
2020-07-03,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.013767482517482518
2020-07-03,US_NE,3,1,2,3,1,1,1,2,1,NA,3,1,NA,NA,2,NA,0.05488983378430615
2020-07-03,US_NH,3,1,1,0,1,1,1,2,1,NA,3,2,NA,NA,2,NA,0.014668901927912825
2020-07-03,US_NJ,3,2,1,3,1,1,1,2,2,NA,3,1,0,0,2,NA,0.020104450709432915
2020-07-03,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.03799910939587353
2020-07-03,US_NV,2,1,2,3,0,1,1,2,1,NA,2,1,NA,NA,3,NA,0.08155999006375755
2020-07-03,US_NY,3,2,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.013826967104470417
2020-07-03,US_OH,3,2,2,4,0,1,1,2,1,NA,3,2,NA,NA,2,NA,0.04960443757388379
2020-07-03,US_OK,3,1,1,2,0,1,1,2,1,NA,3,1,NA,NA,2,NA,0.048685671973343204
2020-07-03,US_OR,3,2,2,3,0,1,1,2,2,0,1,1,0,0,3,NA,0.03003723624327679
2020-07-03,US_PA,3,1,2,2,1,1,1,2,2,0,2,1,0,0,4,NA,0.03686304852437272
2020-07-03,US_RI,3,1,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.0076495132127955496
2020-07-03,US_SC,3,1,1,0,0,1,1,2,1,0,2,2,0,0,3,NA,0.2399423404534137
2020-07-03,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.051452784503631964
2020-07-03,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,3,NA,0.0757998086283646
2020-07-03,US_TX,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,3,NA,0.12420675369085589
2020-07-03,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,3,NA,0.07537624889338561
2020-07-03,US_VA,3,1,1,2,0,1,2,2,1,0,3,1,0,0,2,NA,0.057302098754680834
2020-07-03,US_VT,3,1,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.006293706293706294
2020-07-03,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,3,NA,0.08779421988280862
2020-07-03,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,2,NA,0.03625553742131033
