date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,sev_day,dir
2020-07-12,US_MD,-16,-4,152,-24,-14,593.5714285714286,1
2020-07-12,US_ME,11,20,303,27,-3,16.857142857142858,0
2020-07-12,US_MI,-2,5,363,0,-8,623.1428571428571,1
2020-07-12,US_MN,-7,7,263,-29,-8,593.2857142857143,1
2020-07-12,US_MO,-2,8,133,-3,-9,726.4285714285714,1
2020-07-12,US_MS,-7,-1,35,4,-17,811.2857142857143,1
2020-07-12,US_MT,10,29,205,46,-8,103.57142857142857,1
2020-07-12,US_NC,-13,-1,67,-19,-16,1993.7142857142858,1
2020-07-12,US_ND,0,4,283,8,-7,84.14285714285714,0
2020-07-12,US_NE,-5,4,207,15,-7,216.57142857142858,1
2020-07-12,US_NH,0,1,227,-4,-7,23,1
2020-07-12,US_NJ,-22,-2,224,-28,-11,364.7142857142857,1
2020-07-12,US_NM,-17,-1,19,-12,-14,260.57142857142856,1
2020-07-12,US_NV,-21,-6,-19,-36,-26,881,1
2020-07-12,US_NY,-23,-3,141,-35,-16,725.2857142857143,1
2020-07-12,US_OH,-8,1,224,2,-11,1304.2857142857142,1
2020-07-12,US_OK,-6,4,55,7,-12,702.8571428571429,1
2020-07-12,US_OR,-9,2,103,-8,-16,314.2857142857143,1
2020-07-12,US_PA,-11,-2,166,-18,-13,788.1428571428571,1
2020-07-12,US_SC,-10,2,60,11,-16,1905.142857142857,1
2020-07-12,US_SD,18,38,440,50,-2,58.57142857142857,1
2020-07-12,US_TN,-11,1,64,-10,-17,1867.857142857143,0
2020-07-12,US_TX,-22,-10,-15,-30,-18,9326.42857142857,1
2020-07-12,US_UT,-7,11,142,-13,-19,590.8571428571429,0
2020-07-12,US_VA,-15,-2,104,-22,-15,878.8571428571429,1
2020-07-12,US_VT,-9,3,164,-44,-14,8.428571428571429,1
2020-07-12,US_WA,-11,-2,89,-22,-16,818.4285714285714,1
2020-07-12,US_WI,3,11,355,8,-4,826.7142857142857,1
2020-07-12,US_WV,-2,10,134,38,-11,121.42857142857143,0
2020-07-12,US_WY,18,35,312,43,-10,35,1
2020-07-13,US_AK,18,15,192,6,-28,59,0
2020-07-13,US_AL,-6,1,41,0,-30,1702,1
2020-07-13,US_AZ,-23,-12,-19,-32,-42,3134.5714285714284,0
2020-07-13,US_CA,-27,-8,7,-41,-42,8838.142857142857,1
2020-07-13,US_CO,-8,2,100,-27,-36,457.2857142857143,1
2020-07-13,US_CT,-6,-3,102,-23,-38,102.42857142857143,1
2020-07-13,US_DE,-1,4,106,-24,-35,133.57142857142858,0
2020-07-13,US_FL,-22,-12,-19,-41,-37,11759.714285714286,0
2020-07-13,US_GA,-10,-1,48,-34,-38,3506.8571428571427,1
2020-07-13,US_HI,-34,-21,-42,-54,-34,28.285714285714285,1
2020-07-13,US_IA,-4,19,199,0,-30,556,1
2020-07-13,US_ID,7,16,254,12,-28,496.57142857142856,1
2020-07-13,US_IL,-9,-1,103,-33,-39,1072.857142857143,1
2020-07-13,US_IN,4,5,157,3,-30,643.5714285714286,1
2020-07-13,US_KS,-8,-2,113,3,-32,1059.2857142857142,1
2020-07-13,US_KY,-5,5,99,-8,-32,413.7142857142857,1
2020-07-13,US_LA,-13,-5,-4,-20,-31,2059.5714285714284,1
2020-07-13,US_MA,-12,-7,79,-50,-45,240.57142857142858,0
2020-07-13,US_MD,-12,-5,88,-37,-43,602.4285714285714,1
2020-07-13,US_ME,7,15,212,0,-32,16,0
2020-07-13,US_MI,-1,3,246,-14,-36,682.2857142857143,1
2020-07-13,US_MN,-5,6,177,-38,-38,597.7142857142857,1
2020-07-13,US_MO,-3,6,104,-14,-33,745.4285714285714,1
2020-07-13,US_MS,1,2,25,1,-29,886.5714285714286,1
2020-07-13,US_MT,15,26,237,27,-25,109.28571428571429,1
2020-07-13,US_NC,-9,2,77,-23,-35,2011,1
2020-07-13,US_ND,5,4,160,0,-26,84.71428571428571,1
2020-07-13,US_NE,-1,5,154,4,-31,222,1
2020-07-13,US_NH,3,4,186,-18,-35,23.714285714285715,1
2020-07-13,US_NJ,-17,1,137,-42,-42,368.7142857142857,1
2020-07-13,US_NM,-14,2,18,-14,-37,269.57142857142856,1
2020-07-13,US_NV,-16,-3,-18,-35,-38,1001.5714285714286,1
2020-07-13,US_NY,-23,-2,58,-47,-43,751.7142857142857,1
2020-07-13,US_OH,-3,2,164,-5,-33,1324.2857142857142,1
2020-07-13,US_OK,-4,2,36,-1,-32,706.4285714285714,1
2020-07-13,US_OR,-6,3,138,-20,-37,323.42857142857144,1
2020-07-13,US_PA,-8,-1,99,-31,-37,797,1
2020-07-13,US_RI,1,-3,247,-37,-37,78.28571428571429,1
2020-07-13,US_SC,-6,3,55,-4,-30,1913.142857142857,1
2020-07-13,US_SD,15,27,350,36,-24,51.142857142857146,0
2020-07-13,US_TN,-3,1,92,-12,-32,1992.7142857142858,1
2020-07-13,US_TX,-18,-8,-7,-30,-41,9399.142857142857,1
2020-07-13,US_UT,-6,8,133,-23,-39,641.2857142857143,1
2020-07-13,US_VA,-12,-2,75,-32,-39,920.4285714285714,1
2020-07-13,US_VT,-3,4,170,-26,-36,7.857142857142857,0
2020-07-13,US_WA,-11,-1,115,-34,-42,805.1428571428571,0
2020-07-13,US_WI,-1,8,242,-6,-32,847,1
2020-07-13,US_WV,-2,5,69,15,-30,118.71428571428571,0
2020-07-13,US_WY,17,29,299,36,-25,36,1
2020-07-14,US_AK,20,17,202,6,-29,58.857142857142854,0
2020-07-14,US_AL,-4,4,47,0,-30,1797.5714285714287,1
2020-07-14,US_AR,-2,6,99,-2,-31,883.7142857142857,0
2020-07-14,US_AZ,-22,-9,-19,-30,-42,3090.1428571428573,0
2020-07-14,US_CA,-28,-6,14,-41,-43,9002.714285714286,1
2020-07-14,US_CO,-8,2,84,-29,-40,450.42857142857144,0
2020-07-14,US_CT,-6,-2,106,-22,-38,112.14285714285714,1
2020-07-14,US_DE,1,4,148,-21,-36,128.57142857142858,0
2020-07-14,US_FL,-23,-11,-20,-41,-37,11748.285714285714,0
2020-07-14,US_GA,-9,-1,41,-33,-39,3424.5714285714284,0
2020-07-14,US_HI,-33,-20,-42,-57,-35,25.857142857142858,0
2020-07-14,US_IA,-9,16,163,-4,-32,534,0
2020-07-14,US_ID,6,18,265,14,-32,529.2857142857143,1
2020-07-14,US_IL,-8,-1,107,-33,-39,1087.142857142857,1
2020-07-14,US_IN,2,6,178,4,-30,644.7142857142857,1
2020-07-14,US_KY,-4,7,121,-7,-33,441.7142857142857,1
2020-07-14,US_LA,-9,3,0,-18,-32,1993.4285714285713,0
2020-07-14,US_MA,-13,-7,68,-50,-45,252.71428571428572,1
2020-07-14,US_MD,-8,0,138,-36,-43,637.2857142857143,1
2020-07-14,US_ME,4,9,180,-1,-33,19.571428571428573,1
2020-07-14,US_MI,-2,3,235,-14,-36,701.1428571428571,1
2020-07-14,US_MN,-6,5,126,-40,-39,606.5714285714286,1
2020-07-14,US_MO,-4,5,117,-13,-34,755.5714285714286,1
2020-07-14,US_MS,0,3,35,1,-29,886.7142857142857,1
2020-07-14,US_MT,12,25,256,25,-26,110.42857142857143,1
2020-07-14,US_NC,-8,3,86,-23,-35,2020.857142857143,1
2020-07-14,US_ND,4,5,170,0,-27,90.14285714285714,1
2020-07-14,US_NE,-3,3,159,2,-32,215.85714285714286,0
2020-07-14,US_NH,2,6,153,-15,-35,24.857142857142858,1
2020-07-14,US_NJ,-15,4,157,-41,-43,320.14285714285717,0
2020-07-14,US_NM,-13,5,26,-12,-37,272.42857142857144,1
2020-07-14,US_NV,-13,1,-12,-33,-39,1055.2857142857142,1
2020-07-14,US_NY,-21,1,78,-45,-42,750.2857142857143,0
2020-07-14,US_OH,-2,4,194,-4,-33,1346.2857142857142,1
2020-07-14,US_OK,-3,5,67,-3,-32,721.1428571428571,1
2020-07-14,US_OR,-8,5,146,-22,-39,331.57142857142856,1
2020-07-14,US_PA,-5,2,119,-29,-37,800.2857142857143,1
2020-07-14,US_RI,-1,-2,193,-36,-38,84.14285714285714,1
2020-07-14,US_SC,-3,5,51,-3,-31,1948.7142857142858,1
2020-07-14,US_SD,15,31,321,31,-26,55.42857142857143,1
2020-07-14,US_TN,-2,5,110,-12,-32,2039,1
2020-07-14,US_TX,-16,-6,4,-29,-42,9469.285714285714,1
2020-07-14,US_UT,-7,9,169,-25,-40,621.2857142857143,0
2020-07-14,US_VA,-10,2,111,-31,-40,928.8571428571429,1
2020-07-14,US_VT,-6,3,153,-25,-37,8.428571428571429,1
2020-07-14,US_WA,-11,2,156,-33,-43,809.1428571428571,1
2020-07-14,US_WI,-4,6,205,-7,-33,852.7142857142857,1
2020-07-14,US_WV,1,9,86,10,-30,114.28571428571429,0
2020-07-14,US_WY,17,29,292,32,-24,39.857142857142854,1
2020-07-15,US_AK,21,21,200,4,-27,57.57142857142857,0
2020-07-15,US_AL,-3,3,42,1,-31,1898.142857142857,1
2020-07-15,US_AR,0,9,114,-2,-30,956.8571428571429,1
2020-07-15,US_AZ,-22,-10,-17,-30,-42,3047.8571428571427,0
2020-07-15,US_CA,-29,-7,11,-41,-43,9126.857142857143,1
2020-07-15,US_CO,-7,3,102,-29,-39,456.7142857142857,1
2020-07-15,US_CT,-6,-1,113,-21,-37,120.85714285714286,1
2020-07-15,US_DE,0,4,119,-22,-35,109.57142857142857,0
2020-07-15,US_FL,-23,-13,-21,-42,-36,11341.142857142857,0
2020-07-15,US_GA,-8,-1,38,-31,-38,3638.714285714286,1
2020-07-15,US_HI,-33,-20,-35,-57,-34,25.142857142857142,0
2020-07-15,US_IA,-5,21,143,-1,-29,465.7142857142857,0
2020-07-15,US_ID,6,19,243,10,-31,546.2857142857143,1
2020-07-15,US_IL,-13,-4,30,-35,-39,1098.7142857142858,1
2020-07-15,US_IN,2,6,149,1,-30,653.5714285714286,1
2020-07-15,US_KS,-3,5,118,4,-32,1029,0
2020-07-15,US_KY,-4,10,110,-8,-33,463.7142857142857,1
2020-07-15,US_LA,-9,0,6,-16,-32,2129,1
2020-07-15,US_MA,-10,-5,99,-47,-44,262.85714285714283,1
2020-07-15,US_MD,-9,0,114,-37,-43,677,1
2020-07-15,US_ME,11,16,261,9,-30,18,0
2020-07-15,US_MI,1,7,213,-14,-35,709.7142857142857,1
2020-07-15,US_MN,-2,9,211,-34,-38,557,0
2020-07-15,US_MO,2,6,55,-10,-32,730.7142857142857,0
2020-07-15,US_MS,3,5,27,2,-29,918.1428571428571,1
2020-07-15,US_MT,13,28,243,25,-25,113.42857142857143,1
2020-07-15,US_NC,-9,1,64,-25,-35,2023.5714285714287,1
2020-07-15,US_NE,-1,8,139,3,-31,226.28571428571428,1
2020-07-15,US_NH,6,9,226,-13,-34,23.428571428571427,0
2020-07-15,US_NJ,-14,2,155,-41,-42,311.7142857142857,0
2020-07-15,US_NM,-13,3,21,-14,-36,280.42857142857144,1
2020-07-15,US_NV,-15,1,-9,-32,-38,1091.2857142857142,1
2020-07-15,US_NY,-20,0,79,-45,-41,753.7142857142857,1
2020-07-15,US_OH,-1,5,175,-5,-33,1372.5714285714287,1
2020-07-15,US_OK,1,9,71,4,-30,753.8571428571429,1
2020-07-15,US_OR,-6,6,154,-21,-38,335.42857142857144,1
2020-07-15,US_PA,-6,3,108,-30,-36,793.1428571428571,0
2020-07-15,US_SC,-4,3,42,-2,-31,1844.7142857142858,0
2020-07-15,US_SD,13,29,351,37,-25,58.285714285714285,1
2020-07-15,US_TN,-2,6,104,-11,-32,2190,1
2020-07-15,US_TX,-15,-3,7,-28,-40,9441.714285714286,0
2020-07-15,US_UT,-5,12,159,-24,-39,639.5714285714286,1
2020-07-15,US_VA,-8,2,94,-30,-40,941.5714285714286,1
2020-07-15,US_VT,-3,4,215,-22,-35,8.142857142857142,0
2020-07-15,US_WA,-11,3,166,-33,-42,808.4285714285714,0
2020-07-15,US_WI,-5,6,132,-12,-32,859.8571428571429,1
2020-07-15,US_WV,-2,6,81,11,-30,117.14285714285714,1
2020-07-15,US_WY,17,31,312,32,-24,38.42857142857143,0
2020-07-16,US_AK,13,19,184,3,-28,59.57142857142857,1
2020-07-16,US_AL,-8,5,38,1,-30,1917.7142857142858,1
2020-07-16,US_AR,-4,7,107,-2,-31,936,0
2020-07-16,US_AZ,-23,-10,-15,-31,-42,3022.4285714285716,0
2020-07-16,US_CA,-30,-7,10,-42,-43,8910.857142857143,0
2020-07-16,US_CO,-8,5,110,-28,-40,461.2857142857143,1
2020-07-16,US_CT,-6,-1,122,-21,-37,115.57142857142857,0
2020-07-16,US_DE,1,7,129,-17,-36,100.28571428571429,0
2020-07-16,US_FL,-22,-10,-15,-41,-37,11085.714285714286,0
2020-07-16,US_GA,-10,0,31,-32,-38,3742.4285714285716,1
2020-07-16,US_HI,-33,-20,-36,-58,-35,22,0
2020-07-16,US_IA,-5,15,232,2,-30,521.7142857142857,1
2020-07-16,US_ID,4,19,268,13,-33,542.4285714285714,0
2020-07-16,US_IL,-8,4,102,-31,-37,1100.2857142857142,1
2020-07-16,US_IN,0,7,143,3,-30,708.4285714285714,1
2020-07-16,US_KY,-8,6,93,-7,-33,538.8571428571429,1
2020-07-16,US_LA,-14,-1,-9,-18,-32,2395.714285714286,1
2020-07-16,US_MA,-11,-2,122,-47,-43,276.7142857142857,1
2020-07-16,US_MD,-10,-1,108,-37,-43,717.4285714285714,1
2020-07-16,US_ME,9,17,276,8,-30,21.142857142857142,1
2020-07-16,US_MI,-4,4,195,-18,-36,727.4285714285714,1
2020-07-16,US_MN,-7,8,193,-36,-38,560.4285714285714,1
2020-07-16,US_MO,-3,8,118,-8,-33,807.2857142857143,1
2020-07-16,US_MS,-3,3,35,3,-28,907.2857142857143,0
2020-07-16,US_MT,11,29,258,30,-26,110.71428571428571,0
2020-07-16,US_NC,-10,2,64,-23,-35,2011,0
2020-07-16,US_ND,5,9,217,2,-26,97.14285714285714,1
2020-07-16,US_NE,-4,6,160,7,-32,211.85714285714286,0
2020-07-16,US_NH,5,10,273,-7,-33,21.285714285714285,0
2020-07-16,US_NJ,-15,3,156,-41,-42,286.42857142857144,0
2020-07-16,US_NM,-14,3,39,-11,-37,277.57142857142856,0
2020-07-16,US_NV,-16,-1,-15,-33,-38,1154.5714285714287,1
2020-07-16,US_NY,-22,0,63,-46,-42,728.7142857142857,0
2020-07-16,US_OH,-5,6,139,-7,-33,1334.2857142857142,0
2020-07-16,US_OK,-3,7,67,1,-31,718.5714285714286,0
2020-07-16,US_OR,-10,6,127,-22,-38,328.2857142857143,0
2020-07-16,US_PA,-9,2,97,-29,-37,823,1
2020-07-16,US_RI,3,1,320,-30,-36,96.28571428571429,1
2020-07-16,US_SC,-6,3,46,-2,-31,1905.4285714285713,1
2020-07-16,US_SD,12,29,372,41,-26,58.142857142857146,0
2020-07-16,US_TN,-5,4,87,-10,-32,2307.8571428571427,1
2020-07-16,US_TX,-16,-5,15,-28,-41,9313.714285714286,0
2020-07-16,US_UT,-7,11,162,-24,-40,661.8571428571429,1
2020-07-16,US_VA,-11,1,91,-30,-40,965.7142857142857,1
2020-07-16,US_VT,-4,5,168,-23,-34,7.714285714285714,0
2020-07-16,US_WA,-13,2,114,-35,-43,816.7142857142857,1
2020-07-16,US_WI,-1,11,268,-4,-32,867.2857142857143,1
2020-07-16,US_WV,-5,6,64,15,-30,119.28571428571429,1
2020-07-16,US_WY,16,33,320,39,-25,37.714285714285715,0
2020-07-17,US_AK,6,13,170,1,-28,66.28571428571429,1
2020-07-17,US_AL,-11,-1,44,1,-31,1906.5714285714287,0
2020-07-17,US_AR,-6,5,122,-2,-31,816.5714285714286,0
2020-07-17,US_AZ,-26,-11,-16,-32,-41,3051.285714285714,1
2020-07-17,US_CA,-31,-7,11,-41,-41,9180.142857142857,1
2020-07-17,US_CO,-13,4,99,-26,-39,474.85714285714283,1
2020-07-17,US_CT,-13,-3,61,-24,-37,101.85714285714286,0
2020-07-17,US_FL,-25,-13,-20,-43,-37,11097.57142857143,1
2020-07-17,US_GA,-13,-3,69,-31,-38,3572.285714285714,0
2020-07-17,US_HI,-33,-19,-33,-58,-33,23,1
2020-07-17,US_IA,-4,19,225,6,-29,519.5714285714286,0
2020-07-17,US_ID,-3,16,237,11,-33,567.2857142857143,1
2020-07-17,US_IL,-13,-1,100,-28,-38,1141.7142857142858,1
2020-07-17,US_IN,-4,3,184,6,-31,738.4285714285714,1
2020-07-17,US_KS,-5,-3,159,13,-30,1070.142857142857,1
2020-07-17,US_KY,-11,3,117,-6,-34,537.2857142857143,0
2020-07-17,US_LA,-15,0,5,-19,-33,2393.714285714286,0
2020-07-17,US_MA,-19,-6,51,-47,-43,280.2857142857143,1
2020-07-17,US_MD,-15,-3,105,-36,-42,736.8571428571429,1
2020-07-17,US_ME,0,10,188,3,-32,21.857142857142858,1
2020-07-17,US_MI,-12,-1,268,-10,-36,742.4285714285714,1
2020-07-17,US_MN,-12,2,165,-35,-39,619.2857142857143,1
2020-07-17,US_MO,-2,1,131,-5,-25,819.1428571428571,1
2020-07-17,US_MS,-9,-3,34,0,-29,1029.857142857143,1
2020-07-17,US_MT,0,23,206,27,-28,111.14285714285714,1
2020-07-17,US_NC,-12,0,79,-22,-34,1931.142857142857,0
2020-07-17,US_ND,-9,0,174,2,-26,97.71428571428571,1
2020-07-17,US_NE,-5,9,170,10,-32,201.57142857142858,0
2020-07-17,US_NH,-3,8,168,-15,-34,25.857142857142858,1
2020-07-17,US_NJ,-20,0,101,-40,-41,300,1
2020-07-17,US_NM,-18,0,28,-13,-35,274.85714285714283,0
2020-07-17,US_NV,-19,-4,-15,-34,-38,1171.142857142857,1
2020-07-17,US_NY,-26,-4,40,-46,-42,723.2857142857143,0
2020-07-17,US_OH,-11,1,217,-3,-33,1330.7142857142858,0
2020-07-17,US_OK,-7,0,67,1,-31,669.7142857142857,0
2020-07-17,US_OR,-15,1,111,-20,-37,344.14285714285717,1
2020-07-17,US_PA,-16,-1,105,-30,-37,856.5714285714286,1
2020-07-17,US_RI,-9,-4,156,-35,-36,82.14285714285714,0
2020-07-17,US_SC,-9,3,52,1,-32,1896.7142857142858,0
2020-07-17,US_SD,8,30,358,39,-25,59.857142857142854,1
2020-07-17,US_TN,-9,1,89,-9,-32,2068.5714285714284,0
2020-07-17,US_TX,-20,-6,1,-28,-40,9563.57142857143,1
2020-07-17,US_UT,-13,11,151,-24,-38,642.2857142857143,0
2020-07-17,US_VA,-14,-1,85,-29,-39,961.8571428571429,0
2020-07-17,US_VT,-11,0,136,-30,-37,8.285714285714286,1
2020-07-17,US_WA,-17,-1,108,-33,-43,815.7142857142857,0
2020-07-17,US_WI,-9,7,251,0,-32,899,1
2020-07-17,US_WV,-10,1,83,16,-30,126.14285714285714,1
2020-07-18,US_AK,6,19,211,15,-9,72.42857142857143,1
2020-07-18,US_AL,-13,4,63,16,-10,1871.857142857143,0
2020-07-18,US_AZ,-30,-12,-27,-32,-19,2940.8571428571427,0
2020-07-18,US_CA,-34,-6,9,-36,-19,9420.285714285714,1
2020-07-18,US_CO,-19,2,84,-21,-14,481.85714285714283,1
2020-07-18,US_FL,-28,-14,-26,-46,-20,11050.285714285714,0
2020-07-18,US_GA,-15,-3,58,-25,-14,3575,1
2020-07-18,US_HI,-34,-19,-23,-62,-25,21.428571428571427,0
2020-07-18,US_IA,-15,19,229,11,-5,517.8571428571429,0
2020-07-18,US_IL,-17,1,121,-16,-10,1177.142857142857,1
2020-07-18,US_IN,-6,7,280,18,-9,747.2857142857143,1
2020-07-18,US_KY,-11,8,201,8,-11,548.1428571428571,1
2020-07-18,US_MA,-21,-10,184,-30,-14,271.85714285714283,0
2020-07-18,US_MD,-17,-1,171,-22,-13,755,1
2020-07-18,US_ME,-3,12,328,30,-8,22.428571428571427,1
2020-07-18,US_MI,-14,4,343,-1,-8,742.1428571428571,0
2020-07-18,US_MN,-21,-1,128,-31,-9,612.4285714285714,0
2020-07-18,US_MO,-14,7,146,-4,-8,848,1
2020-07-18,US_MS,-9,3,51,8,-13,1140.2857142857142,1
2020-07-18,US_MT,-3,28,224,34,-12,108.57142857142857,0
2020-07-18,US_NC,-16,0,91,-13,-13,1911,0
2020-07-18,US_ND,-11,3,218,3,-6,101.71428571428571,1
2020-07-18,US_NE,-14,4,184,13,-11,206.85714285714286,1
2020-07-18,US_NH,-9,4,292,-3,-9,24.428571428571427,0
2020-07-18,US_NJ,-21,2,209,-25,-11,298.2857142857143,0
2020-07-18,US_NM,-24,-5,31,-10,-17,286.14285714285717,1
2020-07-18,US_NV,-23,-4,-23,-33,-26,1129.857142857143,0
2020-07-18,US_NY,-26,-3,124,-35,-16,715.1428571428571,0
2020-07-18,US_OH,-15,2,264,5,-10,1317.142857142857,0
2020-07-18,US_OK,-12,5,79,8,-11,655.4285714285714,0
2020-07-18,US_OR,-18,3,163,-8,-14,344.14285714285717,1
2020-07-18,US_PA,-19,0,166,-18,-13,870.5714285714286,1
2020-07-18,US_SC,-12,4,79,9,-12,1849.7142857142858,0
2020-07-18,US_SD,-1,27,311,43,-6,63.857142857142854,1
2020-07-18,US_TN,-11,6,131,1,-10,2165.1428571428573,1
2020-07-18,US_TX,-23,-7,1,-25,-16,9357.857142857143,0
2020-07-18,US_UT,-20,4,156,-12,-11,647.7142857142857,1
2020-07-18,US_VA,-17,3,116,-16,-13,989.7142857142857,1
2020-07-18,US_VT,-16,2,285,-34,-15,8.714285714285714,1
2020-07-18,US_WA,-22,0,171,-16,-15,815.5714285714286,0
2020-07-18,US_WI,-13,11,255,6,-5,926.7142857142857,1
2020-07-18,US_WV,-10,8,165,38,-10,113.14285714285714,0
2020-07-18,US_WY,5,32,343,55,-9,41,1
2020-07-19,US_AK,19,21,189,11,-8,72.57142857142857,1
2020-07-19,US_AL,-12,1,48,7,-18,1820.857142857143,0
2020-07-19,US_AR,-7,8,97,2,-14,847.8571428571429,1
2020-07-19,US_AZ,-26,-14,-19,-33,-20,2750.714285714286,0
2020-07-19,US_CA,-32,-10,15,-37,-20,9919.714285714286,1
2020-07-19,US_CO,-11,2,97,-23,-14,506.14285714285717,1
2020-07-19,US_DE,-6,5,131,-14,-12,110.42857142857143,0
2020-07-19,US_FL,-26,-14,-16,-45,-22,10517.285714285714,0
2020-07-19,US_GA,-15,-4,51,-31,-21,3495.4285714285716,0
2020-07-19,US_HI,-33,-21,-27,-62,-27,22,1
2020-07-19,US_IA,-2,25,261,9,-8,500.2857142857143,0
2020-07-19,US_IL,-18,-7,104,-25,-16,1235.857142857143,1
2020-07-19,US_IN,-8,1,148,11,-13,757.5714285714286,1
2020-07-19,US_KY,-11,5,133,0,-15,551.8571428571429,1
2020-07-19,US_LA,-20,-1,-4,-21,-21,2473.1428571428573,1
2020-07-19,US_MA,-16,-12,134,-35,-13,281.85714285714283,1
2020-07-19,US_MD,-16,-4,131,-27,-17,736.5714285714286,0
2020-07-19,US_ME,14,23,374,44,-3,22.714285714285715,1
2020-07-19,US_MI,-9,-1,241,-8,-12,688.1428571428571,0
2020-07-19,US_MN,-7,3,253,-28,-9,602.7142857142857,0
2020-07-19,US_MO,-6,6,97,-6,-11,907,1
2020-07-19,US_MS,-8,-1,41,5,-18,1214.857142857143,1
2020-07-19,US_MT,10,31,234,46,-10,102.42857142857143,0
2020-07-19,US_NC,-13,0,58,-20,-17,1962.142857142857,1
2020-07-19,US_ND,0,7,260,5,-8,114.28571428571429,1
2020-07-19,US_NE,-6,5,185,15,-8,210.42857142857142,1
2020-07-19,US_NH,-1,2,258,-3,-8,26,1
2020-07-19,US_NM,-20,-6,31,-10,-15,283.85714285714283,0
2020-07-19,US_NV,-20,-5,-5,-35,-26,1169.857142857143,1
2020-07-19,US_NY,-25,-9,115,-39,-18,697.1428571428571,0
2020-07-19,US_OH,-11,-2,176,-2,-13,1347.2857142857142,1
2020-07-19,US_OK,-8,3,63,6,-13,641.1428571428571,0
2020-07-19,US_OR,-8,3,127,-9,-16,333.42857142857144,0
2020-07-19,US_PA,-13,-2,151,-22,-15,818.7142857142857,0
2020-07-19,US_SC,-10,3,57,8,-17,1828.142857142857,0
2020-07-19,US_SD,18,39,415,55,-3,60.714285714285715,0
2020-07-19,US_TN,-9,4,89,-7,-17,2193.714285714286,1
2020-07-19,US_TX,-21,-10,-8,-29,-19,9227.57142857143,0
2020-07-19,US_UT,-6,12,159,-14,-19,669.5714285714286,1
2020-07-19,US_VA,-16,-2,87,-24,-17,980.8571428571429,0
2020-07-19,US_VT,-7,7,255,-39,-16,7.285714285714286,0
2020-07-19,US_WA,-9,1,138,-17,-16,802.2857142857143,0
2020-07-19,US_WI,0,10,326,5,-6,912.2857142857143,0
2020-07-19,US_WV,-4,10,143,35,-12,92.71428571428571,0
2020-07-19,US_WY,17,36,320,45,-10,43.285714285714285,1
2020-07-20,US_AK,16,16,182,3,-29,74.71428571428571,1
2020-07-20,US_AL,-9,-1,35,-1,-31,1874.857142857143,1
2020-07-20,US_AR,-5,4,58,-2,-32,908.7142857142857,1
2020-07-20,US_AZ,-21,-13,-7,-31,-42,2618.714285714286,0
2020-07-20,US_CA,-28,-10,13,-41,-43,9881.42857142857,0
2020-07-20,US_CO,-6,3,123,-26,-37,512.5714285714286,1
2020-07-20,US_CT,-7,-4,97,-24,-39,100.28571428571429,0
2020-07-20,US_DE,-2,3,79,-24,-36,108.28571428571429,0
2020-07-20,US_FL,-23,-14,-20,-42,-37,10674.857142857143,1
2020-07-20,US_GA,-12,-3,39,-33,-38,3616.1428571428573,1
2020-07-20,US_HI,-33,-21,-40,-55,-34,20.428571428571427,0
2020-07-20,US_IA,-7,18,175,-1,-30,500.2857142857143,1
2020-07-20,US_ID,7,18,267,13,-29,553.8571428571429,0
2020-07-20,US_IL,-11,-2,92,-34,-39,1288.2857142857142,1
2020-07-20,US_IN,0,4,127,1,-30,788.8571428571429,1
2020-07-20,US_KS,-10,-4,73,0,-33,1028,0
2020-07-20,US_KY,-10,1,63,-10,-33,580.5714285714286,1
2020-07-20,US_LA,-14,-4,-1,-20,-31,2502.714285714286,1
2020-07-20,US_MA,-12,-8,98,-49,-45,295.14285714285717,1
2020-07-20,US_MD,-15,-7,55,-41,-44,738.8571428571429,1
2020-07-20,US_ME,10,17,285,10,-33,22.714285714285715,1
2020-07-20,US_MI,-1,3,248,-15,-36,656,0
2020-07-20,US_MN,-6,1,195,-37,-39,624.8571428571429,1
2020-07-20,US_MO,-7,5,74,-16,-34,1039.7142857142858,1
2020-07-20,US_MS,0,2,25,1,-29,1179.4285714285713,0
2020-07-20,US_MT,15,27,254,29,-25,97,0
2020-07-20,US_NC,-11,1,65,-23,-35,1923.857142857143,0
2020-07-20,US_ND,3,2,139,-3,-26,117.42857142857143,1
2020-07-20,US_NE,-2,5,140,2,-32,215.28571428571428,1
2020-07-20,US_NH,5,7,259,-14,-35,25.571428571428573,0
2020-07-20,US_NJ,-17,-2,109,-43,-43,281.2857142857143,0
2020-07-20,US_NM,-14,-4,30,-13,-37,289.2857142857143,1
2020-07-20,US_NV,-17,-4,-12,-33,-38,1143.4285714285713,0
2020-07-20,US_NY,-23,-7,57,-48,-43,703.1428571428571,1
2020-07-20,US_OH,-5,2,142,-6,-34,1369.2857142857142,1
2020-07-20,US_OK,-4,2,43,0,-33,646.8571428571429,1
2020-07-20,US_OR,-6,3,151,-20,-38,330.2857142857143,0
2020-07-20,US_PA,-10,-2,80,-34,-38,844.5714285714286,1
2020-07-20,US_RI,0,-4,271,-35,-37,80,0
2020-07-20,US_SC,-7,1,47,-6,-31,1789,0
2020-07-20,US_SD,14,28,359,37,-24,64.14285714285714,1
2020-07-20,US_TN,-5,1,79,-12,-33,2206.714285714286,1
