date,key,workplace_closing,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,pos_rate
2021-03-02,US_LA,2,4,1,1,1,3,1,1,2,2,1,3,3.307174887892377
2021-03-02,US_MA,2,4,1,1,2,3,1,1,2,3,2,4,0.5374328208973879
2021-03-02,US_MD,1,3,0,1,2,3,1,2,2,3,1,4,4.239130434782608
2021-03-02,US_ME,1,3,0,1,2,3,1,1,2,3,2,3,2.0902721947858045
2021-03-02,US_MI,2,4,1,1,1,3,1,1,2,3,2,3,8.461300628671545
2021-03-02,US_MN,1,4,1,1,1,3,1,1,2,3,1,2,4.592112371690978
2021-03-02,US_MO,1,4,0,2,1,3,2,1,2,3,1,3,3.3653846153846154
2021-03-02,US_MT,1,3,0,1,1,3,1,1,2,3,2,3,8.19672131147541
2021-03-02,US_NC,2,3,1,2,1,3,1,2,2,2,2,3,7.5562602915167405
2021-03-02,US_ND,1,0,0,1,1,3,1,1,2,3,2,3,4.537597234226448
2021-03-02,US_NE,1,0,1,1,1,3,2,2,2,3,2,2,4.694835680751174
2021-03-02,US_NH,1,0,0,1,2,3,1,1,2,3,2,3,5.518480492813142
2021-03-02,US_NJ,1,4,0,1,1,3,1,2,2,3,2,3,2.7700807694575222
2021-03-02,US_NM,2,4,2,1,1,3,1,1,2,3,2,3,2.3650931557100106
2021-03-02,US_NV,2,4,0,1,1,3,1,1,2,3,1,3,7.870606214977076
2021-03-02,US_NY,2,4,1,1,2,3,2,2,2,3,2,3,4.530046706343628
2021-03-02,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,6.226909143082607
2021-03-02,US_OK,1,0,1,1,1,3,1,1,2,3,1,3,0.713275928543889
2021-03-02,US_OR,2,4,0,1,1,3,1,2,2,2,1,3,0.10307936025693887
2021-03-02,US_PA,1,0,0,1,1,3,1,1,2,3,2,3,7.7310417608925075
2021-03-02,US_RI,2,3,0,1,2,3,1,2,2,3,2,3,2.373806275579809
2021-03-02,US_SC,1,2,0,1,1,3,1,1,2,3,2,3,5.605188273443187
2021-03-02,US_SD,1,0,0,1,1,3,1,1,2,2,1,2,33.89199255121043
2021-03-02,US_TN,2,4,1,1,1,3,1,1,2,3,1,3,8.580946035976016
2021-03-02,US_TX,2,4,0,1,1,3,1,1,2,3,1,3,16.19119276025665
2021-03-02,US_UT,1,0,0,1,1,3,1,1,2,2,1,2,7.748607796340493
2021-03-02,US_VA,1,4,0,1,1,3,1,2,2,3,1,2,10.849980415197807
2021-03-02,US_VT,2,4,0,1,2,3,2,2,2,3,2,3,3.409531189461449
2021-03-02,US_WA,1,4,1,1,2,3,1,2,2,3,1,3,2.037125800688483
2021-03-02,US_WI,1,3,1,1,1,3,1,1,2,3,2,3,3.6399616214919646
2021-03-02,US_WV,1,3,0,1,1,3,1,1,2,3,2,3,1.684419123111221
2021-03-02,US_WY,1,3,2,1,1,3,1,1,2,3,1,2,7.124681933842239
2021-03-03,US_AK,1,4,0,1,2,3,1,1,2,3,1,3,1.595878361397336
2021-03-03,US_AL,1,0,1,1,1,3,1,1,2,2,1,3,28.483585200625324
2021-03-03,US_AR,1,0,1,1,1,3,1,1,2,3,2,3,5.350284730499272
2021-03-03,US_AZ,2,3,0,1,1,3,1,1,2,3,2,3,3.3895620495763046
2021-03-03,US_CA,2,4,0,1,1,3,2,2,2,3,1,3,2.677711718045515
2021-03-03,US_CO,1,4,1,1,1,3,1,2,2,2,1,3,3.5393183038110574
2021-03-03,US_CT,2,4,0,1,2,3,1,2,2,3,2,3,2.8774464119291707
2021-03-03,US_DE,1,4,0,1,1,3,1,2,2,3,2,3,51.90156599552573
2021-03-03,US_FL,1,4,0,2,1,3,1,1,2,2,1,3,8.36734693877551
2021-03-03,US_GA,1,3,0,2,1,3,1,1,2,3,1,2,16.104339633751398
2021-03-03,US_HI,2,4,1,2,2,3,1,2,2,3,1,3,0.4041844983357109
2021-03-03,US_IA,1,0,0,1,1,3,2,1,2,2,1,3,20.269133725820016
2021-03-03,US_ID,1,3,0,1,1,3,1,1,2,2,1,2,24.85049833887043
2021-03-03,US_IL,1,3,0,1,2,3,1,2,2,3,1,4,2.6022212877532342
2021-03-03,US_IN,1,4,0,1,2,3,1,1,2,2,2,2,2.059818649343619
2021-03-03,US_KS,1,3,1,1,1,3,1,1,2,3,1,3,14.270557029177718
2021-03-03,US_KY,1,4,2,1,1,3,1,1,2,3,2,3,6.434964036677099
2021-03-03,US_LA,2,4,1,1,1,3,1,1,2,2,1,3,2.3256895669566027
2021-03-03,US_MA,2,4,1,1,2,3,1,1,2,3,2,4,1.8608160545604202
2021-03-03,US_MD,1,3,0,1,2,3,1,2,2,3,1,4,2.5115030674846626
2021-03-03,US_ME,1,3,0,1,2,3,1,1,2,3,2,3,1.1251435132032146
2021-03-03,US_MI,2,4,1,1,1,3,1,1,2,3,2,3,4.677255644254245
2021-03-03,US_MN,1,4,1,1,1,3,1,1,2,3,1,2,4.580466866584348
2021-03-03,US_MO,1,4,0,2,1,3,2,1,2,3,1,3,3.767890176224321
2021-03-03,US_MT,1,3,0,1,1,3,1,1,2,3,2,3,3.8708383473726435
2021-03-03,US_NC,2,3,1,2,1,3,1,2,2,2,2,3,10.737885462555067
2021-03-03,US_ND,1,0,0,1,1,3,1,1,2,3,2,3,3.787878787878788
2021-03-03,US_NE,1,0,1,1,1,3,2,2,2,3,2,2,2.58128078817734
2021-03-03,US_NH,1,0,0,1,2,3,1,1,2,3,2,3,9.770114942528735
2021-03-03,US_NJ,1,4,0,1,1,3,1,2,2,3,2,3,3.1678052799615504
2021-03-03,US_NM,2,4,2,1,1,3,1,1,2,3,2,3,3.479620760433975
2021-03-03,US_NV,2,4,0,1,1,3,1,1,2,3,1,3,4.681204076795449
2021-03-03,US_NY,2,4,1,1,2,3,2,2,2,3,2,3,3.53282676584017
2021-03-03,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,12.078131533361208
2021-03-03,US_OK,1,0,1,1,1,3,1,1,2,3,1,3,4.454382826475849
2021-03-03,US_OR,2,4,0,1,1,3,1,2,2,2,1,3,2.0910003345600536
2021-03-03,US_PA,1,0,0,1,1,3,1,1,2,3,2,3,6.757040222350412
2021-03-03,US_RI,2,3,0,1,2,3,1,2,2,3,2,3,2.2503225806451614
2021-03-03,US_SC,1,2,0,1,1,3,1,1,2,3,2,3,12.064177722925024
2021-03-03,US_SD,1,0,0,1,1,3,1,1,2,2,1,2,8.938271604938272
2021-03-03,US_TN,2,4,1,1,1,3,1,1,2,3,1,3,8.133971291866029
2021-03-03,US_TX,2,4,0,1,1,3,1,1,2,3,1,3,12.108921466941188
2021-03-03,US_UT,1,0,0,1,1,3,1,1,2,2,1,2,6.811174437073718
2021-03-03,US_VA,1,4,0,1,1,3,1,2,2,3,1,2,8.467719892855191
2021-03-03,US_VT,2,4,0,1,2,3,2,2,2,3,2,3,2.638825149150987
2021-03-03,US_WA,1,4,1,1,2,3,1,2,2,3,1,3,3.4611389177448295
2021-03-03,US_WI,1,3,1,1,1,3,1,1,2,3,2,3,2.4406270534121846
2021-03-03,US_WV,1,3,0,1,1,3,1,1,2,3,2,3,2.8110989943051012
2021-03-03,US_WY,1,3,2,1,1,3,1,1,2,3,1,2,4.2461832061068705
2021-03-04,US_AK,1,4,0,1,2,3,1,1,2,3,1,3,1.9501003728133066
2021-03-04,US_AL,1,0,1,1,1,3,1,1,2,2,1,3,15.65365025466893
2021-03-04,US_AR,1,0,1,1,1,3,1,1,2,3,2,3,4.341268986319078
2021-03-04,US_AZ,2,3,0,1,1,3,1,1,2,3,2,3,3.1632037717230417
2021-03-04,US_CA,2,4,0,1,1,3,2,2,2,3,1,3,3.894280197597733
2021-03-04,US_CO,1,4,1,1,1,3,1,2,2,2,1,3,3.694891149764796
2021-03-04,US_CT,2,4,0,1,2,3,1,2,2,3,2,3,2.0483867204815343
2021-03-04,US_DC,1,4,0,1,2,3,1,2,2,3,2,3,1.3787820758330143
2021-03-04,US_DE,1,4,0,1,1,3,1,2,2,3,2,3,27.625
2021-03-04,US_FL,1,4,0,2,1,3,1,1,2,2,1,3,5.743201112763202
2021-03-04,US_GA,1,3,0,2,1,3,1,1,2,3,1,2,10.238036113377559
2021-03-04,US_HI,2,4,1,2,2,3,1,2,2,3,1,3,0.94748675124458
2021-03-04,US_IA,1,0,0,1,1,3,2,1,2,2,1,3,16.31321370309951
2021-03-04,US_ID,1,3,0,1,1,3,1,1,2,2,1,2,31.367106176266482
2021-03-04,US_IL,1,3,0,1,2,3,1,2,2,3,1,4,2.3516691444789837
2021-03-04,US_IN,1,4,0,1,2,3,1,1,2,2,2,2,2.306420977330472
2021-03-04,US_KY,1,4,2,1,1,3,1,1,2,3,2,3,7.475653331465004
2021-03-04,US_LA,2,4,1,1,1,3,1,1,2,2,1,3,3.0496167809600645
2021-03-04,US_MA,2,4,1,1,2,3,1,1,2,3,2,4,1.530841523221508
2021-03-04,US_MD,1,3,0,1,2,3,1,2,2,3,1,4,2.398956201998636
2021-03-04,US_ME,1,3,0,1,2,3,1,1,2,3,2,3,1.2259983773550889
2021-03-04,US_MI,2,4,1,1,1,3,1,1,2,3,2,3,3.9302155487673707
2021-03-04,US_MN,1,4,1,1,1,3,1,1,2,3,1,2,1.4961720279497668
2021-03-04,US_MO,1,4,0,2,1,3,2,1,2,3,1,3,2.8653822554914714
2021-03-04,US_MT,1,3,0,1,1,3,1,1,2,3,2,3,3.6188178528347406
2021-03-04,US_NC,2,3,1,2,1,3,1,2,2,2,2,3,5.6799091940976165
2021-03-04,US_ND,1,0,0,1,1,3,1,1,2,3,2,3,3.272727272727273
2021-03-04,US_NE,1,0,1,1,1,3,2,2,2,3,2,2,3.234381922906513
2021-03-04,US_NH,1,0,0,1,2,3,1,1,2,3,2,3,2.665910380034033
2021-03-04,US_NM,2,4,2,1,1,3,1,1,2,3,2,3,1.405841325196164
2021-03-04,US_NV,2,4,0,1,1,3,1,1,2,3,1,3,4.670629625136479
2021-03-04,US_NY,2,4,1,1,2,3,2,2,2,3,2,3,2.8112955359159386
2021-03-04,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,4.327755337564916
2021-03-04,US_OK,1,0,1,1,1,3,1,1,2,3,1,3,7.88337884259667
2021-03-04,US_OR,2,4,0,1,1,3,1,2,2,2,1,3,0.924624602411421
2021-03-04,US_PA,1,0,0,1,1,3,1,1,2,3,2,3,5.474993671572705
2021-03-04,US_RI,2,3,0,1,2,3,1,2,2,3,2,3,1.8863898254449234
2021-03-04,US_SC,1,2,0,1,1,3,1,1,2,3,2,3,7.231528912270986
2021-03-04,US_SD,1,0,0,1,1,3,1,1,2,2,1,2,13.08516638465877
2021-03-04,US_TN,2,4,1,1,1,3,1,1,2,3,1,3,8.52429480322054
2021-03-04,US_TX,2,4,0,1,1,3,1,1,2,3,1,3,14.203319061604331
2021-03-04,US_VA,1,4,0,1,1,3,1,2,2,3,1,2,5.138339920948616
2021-03-04,US_VT,2,4,0,1,2,3,2,2,2,3,2,3,1.70712876383289
2021-03-04,US_WA,1,4,1,1,2,3,1,2,2,3,1,3,4.21236687331108
2021-03-04,US_WI,1,3,1,1,1,3,1,1,2,3,2,3,2.250829252882641
2021-03-04,US_WV,1,3,0,1,1,3,1,1,2,3,2,3,2.7701125026533644
2021-03-04,US_WY,1,3,2,1,1,3,1,1,2,3,1,2,2.5527192008879025
2021-03-05,US_AK,1,4,0,1,2,3,1,1,2,3,1,3,1.8179255918827508
2021-03-05,US_AL,1,0,1,1,1,3,1,1,2,2,1,3,16.483739837398375
2021-03-05,US_AR,1,0,1,1,1,3,1,1,2,3,2,3,6.423258958755916
2021-03-05,US_AZ,1,3,0,1,1,3,1,1,2,3,2,3,4.400023198716338
2021-03-05,US_CA,2,4,0,1,1,3,2,2,2,3,1,3,3.0323257366262992
2021-03-05,US_CO,1,4,1,1,1,3,1,2,2,2,1,3,4.929513689739488
2021-03-05,US_CT,2,4,0,1,2,3,1,2,2,3,2,3,1.9824209420082164
2021-03-05,US_DC,1,4,0,1,2,3,1,2,2,3,2,3,2.594056004123003
2021-03-05,US_DE,1,4,0,1,1,3,1,2,2,3,2,3,23.249299719887954
2021-03-05,US_FL,1,4,0,2,1,3,1,1,2,2,1,3,4.3797054009819965
2021-03-05,US_GA,1,3,0,2,1,3,1,1,2,3,1,2,5.802961434427372
2021-03-05,US_HI,2,4,1,2,2,3,1,2,2,3,1,3,1.791776688042248
2021-03-05,US_IA,1,0,0,1,1,3,2,1,2,2,1,3,19.448777951118046
2021-03-05,US_ID,1,3,0,1,1,3,1,1,2,2,1,2,20.79276773296245
2021-03-05,US_IL,1,3,0,1,2,3,1,2,2,3,1,4,1.3954478594100796
2021-03-05,US_IN,1,4,0,1,2,3,1,1,2,2,2,2,2.2298410673470475
2021-03-05,US_KS,1,3,1,1,1,3,1,1,2,3,1,3,12.99464316571626
2021-03-05,US_KY,1,4,2,1,1,3,1,1,2,3,2,3,5.930537352555701
2021-03-05,US_LA,2,4,1,1,1,3,1,1,2,2,1,3,2.703407964093732
2021-03-05,US_MA,2,4,1,1,2,3,1,1,2,3,2,4,1.7870754637079698
2021-03-05,US_MD,1,3,0,1,2,3,1,2,2,3,1,4,2.1879792944785277
2021-03-05,US_ME,1,3,0,1,2,3,1,1,2,3,2,3,1.9948577001507226
2021-03-05,US_MI,2,4,1,1,1,3,1,1,2,3,2,3,3.8840215128383067
2021-03-05,US_MN,1,4,1,1,1,3,1,1,2,3,1,2,2.3270090917063757
2021-03-05,US_MO,1,4,0,2,1,3,2,1,2,3,1,3,2.591454227686374
2021-03-05,US_MT,1,3,0,1,1,3,1,1,2,3,2,3,2.3186792802819514
2021-03-05,US_NC,2,3,1,2,1,3,1,2,2,2,2,3,4.70474520646481
2021-03-05,US_ND,1,0,0,1,1,3,1,1,2,3,2,3,3.222488858416181
2021-03-05,US_NE,1,0,1,1,1,3,2,2,2,3,2,2,4.288077363532256
2021-03-05,US_NH,1,0,0,1,2,3,1,1,2,3,2,3,3.46246629771534
2021-03-05,US_NJ,1,4,0,1,1,3,1,2,2,3,2,3,3.925082987771898
2021-03-05,US_NM,2,4,2,1,1,3,1,1,2,3,2,3,1.5784008307372794
2021-03-05,US_NV,2,4,0,1,1,3,1,1,2,3,1,3,4.872881355932203
2021-03-05,US_NY,1,4,1,1,2,3,2,2,2,3,2,3,3.0161483152878574
2021-03-05,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,4.057406505761517
2021-03-05,US_OK,1,0,1,1,1,3,1,1,2,3,1,3,9.950086805555555
2021-03-05,US_OR,2,4,0,1,1,3,1,2,2,2,1,3,3.6315739956722175
2021-03-05,US_PA,1,0,0,1,1,3,1,1,2,3,2,3,4.632289933968446
2021-03-05,US_RI,2,3,0,1,2,3,1,2,2,3,2,3,1.7228562683108137
2021-03-05,US_SC,1,2,0,1,1,3,1,1,2,3,2,3,6.2791731495887975
2021-03-05,US_SD,1,0,0,1,1,3,1,1,2,2,1,2,9.11111111111111
2021-03-05,US_TN,2,4,1,1,1,3,1,1,2,3,1,3,6.659293054979492
2021-03-05,US_TX,2,4,0,1,1,3,1,1,2,3,1,3,12.264876957494407
2021-03-05,US_UT,1,0,0,1,1,3,1,1,2,2,1,2,13.313439687822793
2021-03-05,US_VA,1,4,0,1,1,3,1,2,2,3,1,2,6.727480045610034
2021-03-05,US_VT,2,4,0,1,2,3,2,2,2,3,2,3,1.0690458966321035
2021-03-05,US_WA,1,4,1,1,2,3,1,2,2,3,1,3,3.5552225136339035
2021-03-05,US_WI,1,3,1,1,1,3,1,1,2,3,2,3,2.5261018849414896
2021-03-05,US_WV,1,3,0,1,1,3,1,1,2,3,2,3,2.654458009618942
2021-03-05,US_WY,1,3,2,1,1,3,1,1,2,3,1,2,2.5369299935773926
2021-03-06,US_AK,1,4,0,1,2,3,1,1,2,3,1,3,2.6020408163265305
2021-03-06,US_AL,1,0,1,1,1,3,1,1,2,2,1,3,9.860745201354911
2021-03-06,US_AR,1,0,1,1,1,3,1,1,2,3,2,3,6.5940713853599515
2021-03-06,US_AZ,1,3,0,1,1,3,1,1,2,3,2,3,4.897671136203246
2021-03-06,US_CA,2,4,0,1,1,3,2,2,2,3,1,3,1.7478529714874613
2021-03-06,US_CO,1,4,1,1,1,3,1,2,2,2,1,3,3.2976190476190474
2021-03-06,US_DC,1,4,0,1,2,3,1,2,2,3,2,3,1.825
2021-03-06,US_DE,1,4,0,1,1,3,1,2,2,3,2,3,58.333333333333336
2021-03-06,US_FL,1,4,0,2,1,3,1,1,2,2,1,3,4.701662491459804
2021-03-06,US_GA,1,3,0,2,1,3,1,1,2,3,1,2,9.162123965273572
2021-03-06,US_HI,2,4,1,2,2,3,1,2,2,3,1,3,1.6086298258894776
2021-03-06,US_IA,1,0,0,1,1,3,2,1,2,2,1,3,19.28609483217901
2021-03-06,US_ID,1,3,0,1,1,3,1,1,2,2,1,2,37.15170278637771
2021-03-06,US_IL,1,3,0,1,2,3,1,2,2,3,1,4,3.2366747425802544
2021-03-06,US_IN,1,4,0,1,2,3,1,1,2,2,2,2,2.950764657941416
2021-03-06,US_KY,1,4,2,1,1,3,1,1,2,3,2,3,14.533171661181362
2021-03-06,US_MA,2,4,1,1,2,3,1,1,2,3,2,4,1.71584013391923
2021-03-06,US_MD,1,3,0,1,2,3,1,2,2,3,1,4,2.3078446909667196
2021-03-06,US_ME,1,3,0,1,2,3,1,1,2,3,2,3,2.258422806368012
2021-03-06,US_MI,2,4,1,1,1,3,1,1,2,3,2,3,4.5444778685002145
2021-03-06,US_MN,1,4,1,1,1,3,1,1,2,3,1,2,3.375437094126882
2021-03-06,US_MO,1,4,0,2,1,3,2,1,2,3,1,3,2.7298444130127297
2021-03-06,US_MT,1,3,0,1,1,3,1,1,2,3,2,3,4.186360567184335
2021-03-06,US_NC,2,3,1,2,1,3,1,2,2,2,2,3,5.243959228022973
2021-03-06,US_ND,1,0,0,1,1,3,1,1,2,3,2,3,4.0932642487046635
2021-03-06,US_NE,1,0,1,1,1,3,2,2,2,3,2,2,3.383310317616887
2021-03-06,US_NM,2,4,2,1,1,3,1,1,2,3,2,3,2.0366892965477392
2021-03-06,US_NY,1,4,1,1,2,3,2,2,2,3,2,3,2.799745178155617
2021-03-06,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,3.7472007962179648
2021-03-06,US_OK,1,0,1,1,1,3,1,1,2,3,1,3,8.004583401538714
2021-03-06,US_OR,2,4,0,1,1,3,1,2,2,2,1,3,0.3988205496541035
2021-03-06,US_RI,2,3,0,1,2,3,1,2,2,3,2,3,1.8074494371739727
2021-03-06,US_SC,1,2,0,1,1,3,1,1,2,3,2,3,4.138335691851034
2021-03-06,US_SD,1,0,0,1,1,3,1,1,2,2,1,2,6.794345645234838
2021-03-06,US_TN,2,4,1,1,1,3,1,1,2,3,1,3,8.11680277159119
2021-03-06,US_TX,2,4,0,1,1,3,1,1,2,3,1,3,49.32695713779667
2021-03-06,US_UT,1,0,0,1,1,3,1,1,2,2,1,2,6.941907197661673
2021-03-06,US_VA,1,4,0,1,1,3,1,2,2,3,1,2,6.883855331841909
2021-03-06,US_VT,2,4,0,1,2,3,2,2,2,3,2,3,1.7745685962550484
2021-03-06,US_WA,1,4,1,1,2,3,1,2,2,3,1,3,3.073398119617603
2021-03-06,US_WI,1,3,1,1,1,3,1,1,2,3,2,3,2.5245672464125652
2021-03-06,US_WV,1,3,0,1,1,3,1,1,2,3,2,3,2.8069571207163766
2021-03-07,US_AK,1,4,0,1,2,3,1,1,2,3,1,3,2.4128686327077746
2021-03-07,US_AL,1,0,1,1,1,3,1,1,2,2,1,3,17.383894333191307
2021-03-07,US_AR,1,0,1,1,1,3,1,1,2,3,2,3,4.881656804733728
2021-03-07,US_AZ,1,3,0,1,1,3,1,1,2,3,2,3,2.9594324983373976
2021-03-07,US_CA,2,4,0,1,1,3,2,2,2,3,1,3,2.4462030543750846
2021-03-07,US_CO,1,4,1,1,1,3,1,2,2,2,1,3,2.2010848203757565
2021-03-07,US_DC,1,4,0,1,2,3,1,2,2,3,2,3,2.7942717429269996
2021-03-07,US_DE,1,4,0,1,1,3,1,2,2,3,2,3,39.50850661625709
2021-03-07,US_FL,1,4,0,2,1,3,1,1,2,2,1,3,5.322063809037291
2021-03-07,US_GA,1,3,0,2,1,3,1,1,2,3,1,2,9.077388856429597
2021-03-07,US_HI,2,4,1,2,2,3,1,2,2,3,1,3,1.0357631424662888
2021-03-07,US_IA,1,0,0,1,1,3,2,1,2,2,1,3,16.516709511568124
2021-03-07,US_ID,1,3,0,1,1,3,1,1,2,2,1,2,26.262626262626263
2021-03-07,US_IL,1,3,0,1,2,3,1,2,2,3,1,4,1.568420125121156
2021-03-07,US_IN,1,4,0,1,2,3,1,1,2,2,2,2,2.5350868250246372
2021-03-07,US_LA,2,4,1,1,1,3,1,1,2,2,1,3,3.471244957313069
2021-03-07,US_MA,2,4,1,1,2,3,1,1,2,3,2,4,1.4754913127213236
2021-03-07,US_MD,1,3,0,1,2,3,1,2,2,3,1,4,2.140183530548177
2021-03-07,US_ME,1,3,0,1,2,3,1,1,2,3,2,3,2.12283044058745
2021-03-07,US_MN,1,4,1,1,1,3,1,1,2,3,1,2,3.5279277858804052
2021-03-07,US_MO,1,4,0,2,1,3,2,1,2,3,1,3,2.7300872502110893
2021-03-07,US_MT,1,3,0,1,1,3,1,1,2,3,2,3,2.2988505747126435
2021-03-07,US_ND,1,0,0,1,1,3,1,1,2,3,2,3,5.007363770250368
2021-03-07,US_NH,1,0,0,1,2,3,1,1,2,3,2,3,1.0575269159712046
2021-03-07,US_NM,2,4,2,1,1,3,1,1,2,3,2,3,1.5381985985301658
2021-03-07,US_NV,2,4,0,1,1,3,1,1,2,3,1,3,11.772294791162716
2021-03-07,US_NY,1,4,1,1,2,3,2,2,2,3,2,3,2.98066453584349
2021-03-07,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,2.5094745467581685
2021-03-07,US_PA,1,0,0,1,1,3,1,1,2,3,2,3,3.1621910283796155
2021-03-07,US_RI,2,3,0,1,2,3,1,2,2,3,2,3,1.9610745208317917
2021-03-07,US_SC,1,2,0,1,1,3,1,1,2,3,2,3,5.164319248826291
2021-03-07,US_SD,1,0,0,1,1,3,1,1,2,2,1,2,16.54901960784314
2021-03-07,US_TX,2,4,0,1,1,3,1,1,2,3,1,3,3.8834823776959495
2021-03-07,US_UT,1,0,0,1,1,3,1,1,2,2,1,2,6.033977738722906
2021-03-07,US_VA,1,4,0,1,1,3,1,2,2,3,1,2,5.836888331242158
2021-03-07,US_VT,2,4,0,1,2,3,2,2,2,3,2,3,1.3603109282121628
2021-03-07,US_WA,1,4,1,1,2,3,1,2,2,3,1,3,2.762063227953411
2021-03-07,US_WI,1,3,1,1,1,3,1,1,2,3,2,3,1.9642578023237638
2021-03-07,US_WV,1,3,0,1,1,3,1,1,2,3,2,3,2.4034734067297254
2021-03-08,US_AK,1,3,0,1,2,3,1,1,2,3,1,3,1.0999755560987534
2021-03-08,US_AL,1,0,1,1,1,3,1,1,2,2,1,3,18.931947069943288
2021-03-08,US_AR,1,0,1,1,1,3,1,1,2,3,2,3,4.186182669789227
2021-03-08,US_AZ,1,3,0,1,1,3,1,1,2,3,2,3,7.642934728942431
2021-03-08,US_CA,2,4,0,1,1,3,2,2,2,3,1,3,2.187758928048342
2021-03-08,US_CO,1,4,1,1,1,3,1,2,2,2,1,3,5.781033458721045
2021-03-08,US_CT,2,4,0,1,2,3,1,2,2,3,2,3,14.927219796215429
2021-03-08,US_DC,1,4,0,1,2,3,1,2,2,3,2,3,5.219996845923356
2021-03-08,US_FL,1,4,0,2,1,3,1,1,2,2,1,3,6.294706723891273
2021-03-08,US_GA,1,3,0,2,1,3,1,1,2,3,1,2,5.635463334119311
2021-03-08,US_HI,2,4,1,2,2,3,1,2,2,3,1,3,1.1442924923248674
2021-03-08,US_IA,1,0,0,1,1,3,2,1,2,2,1,3,7.247004475241807
2021-03-08,US_ID,1,3,0,1,1,3,1,1,2,2,1,2,16.48758799555391
2021-03-08,US_IL,1,3,0,1,2,3,1,2,2,3,1,4,2.139759209602822
2021-03-08,US_IN,1,4,0,1,2,3,1,1,2,2,2,2,4.005845439697413
2021-03-08,US_KS,1,3,1,1,1,3,1,1,2,3,1,3,8.755819968960166
2021-03-08,US_KY,1,4,2,1,1,3,1,1,2,3,2,3,4.02083081022163
2021-03-08,US_LA,2,4,1,1,1,3,1,1,2,2,1,3,3.8501102130786187
2021-03-08,US_MA,2,4,1,1,2,3,1,1,2,3,2,4,7.118962280252603
2021-03-08,US_MD,1,3,0,1,2,3,1,2,2,3,1,4,3.8575507785140886
2021-03-08,US_ME,1,3,0,1,2,3,1,1,2,3,2,3,4.841645431379687
2021-03-08,US_MI,2,4,1,1,1,3,1,1,2,3,2,3,7.290765030960783
2021-03-08,US_MN,1,4,1,1,1,3,1,1,2,3,1,2,2.9162512462612162
2021-03-08,US_MO,1,3,0,2,1,3,2,1,2,3,1,3,10.25364274150027
2021-03-08,US_MS,1,0,0,1,1,3,1,1,2,2,1,3,3.254067584480601
2021-03-08,US_NC,2,3,1,2,1,3,1,2,2,2,2,3,17.301607391469435
2021-03-08,US_ND,1,0,0,1,1,3,1,1,2,3,2,2,0.676779463243874
2021-03-08,US_NE,1,0,1,1,1,3,2,2,2,3,2,2,3.3634538152610443
2021-03-08,US_NH,1,0,0,1,2,3,1,1,2,3,2,3,12.427184466019417
2021-03-08,US_NM,2,4,1,1,1,3,1,1,2,3,2,3,13.696682464454977
2021-03-08,US_NV,2,4,0,1,1,3,1,1,2,3,1,3,3.516962340491752
2021-03-08,US_NY,1,4,1,1,2,3,2,2,2,3,2,3,5.081873553534943
2021-03-08,US_OK,1,0,1,1,1,3,1,1,2,3,1,3,4.8347107438016526
2021-03-08,US_OR,2,4,0,1,1,3,1,2,2,2,1,3,2.585431654676259
2021-03-08,US_PA,1,0,0,1,1,3,1,1,2,3,2,3,7.544438188691386
2021-03-08,US_SC,1,2,0,1,1,3,1,1,2,3,2,3,4.874505689613429
2021-03-08,US_SD,1,0,0,1,1,3,1,1,2,2,1,2,1.277139208173691
2021-03-08,US_TN,2,4,1,1,1,3,1,1,2,3,1,3,8.864854871510445
2021-03-08,US_TX,2,4,0,1,1,3,1,1,2,3,1,3,8.958280728333754
2021-03-08,US_UT,1,0,0,1,1,3,1,1,2,2,1,2,5.363171602199286
2021-03-08,US_VA,1,4,0,1,1,3,1,2,2,3,1,2,5.121482258346443
2021-03-08,US_VT,2,4,0,1,2,3,2,2,2,3,2,3,4.132231404958677
2021-03-08,US_WI,1,3,1,1,1,3,1,1,2,3,2,3,0.953298514274124
2021-03-08,US_WV,1,3,0,1,1,3,1,1,2,3,2,3,4.606159716544018
2021-03-08,US_WY,1,3,2,1,1,3,1,1,2,3,1,2,57.083333333333336
2021-03-09,US_AK,1,3,0,1,2,3,1,1,2,3,1,3,1.739544858810914
2021-03-09,US_AR,1,0,1,1,1,3,1,1,2,3,2,3,6.347407197506376
2021-03-09,US_AZ,1,3,0,1,1,3,1,1,2,3,2,3,2.3775490756622832
2021-03-09,US_CA,2,4,0,1,1,3,2,2,2,3,1,3,3.3080363822092442
2021-03-09,US_CO,1,4,1,1,1,3,1,2,2,2,1,3,2.742045787605432
2021-03-09,US_CT,2,4,0,1,2,3,1,2,2,3,2,3,0.26372454812622304
2021-03-09,US_DC,1,4,0,1,2,3,1,2,2,3,2,3,1.096015526886631
2021-03-09,US_DE,1,4,0,1,1,3,1,2,2,3,2,3,18.538812785388128
2021-03-09,US_FL,1,4,0,2,1,3,1,1,2,2,1,3,5.913415851707505
